file,timestamp,line,event_type,total_tokens,input_tokens,cached_input_tokens,output_tokens,uncached_input_tokens,delta_total_tokens,delta_cached_input_tokens,delta_uncached_input_tokens
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:54.718Z,93,event_msg,38087,37938,36736,149,1202,-218220,-92544,-122788
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:57.461Z,96,event_msg,294477,291403,167040,3074,124363,256390,130304,123161
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:57.461Z,96,event_msg,38170,38133,37760,37,373,-256307,-129280,-123990
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:09.274Z,108,event_msg,344611,341094,169472,3517,171622,306441,131712,171249
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:09.274Z,108,event_msg,50134,49691,2432,443,47259,-294477,-167040,-124363
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:21.856Z,118,event_msg,413310,409328,219008,3982,190320,363176,216576,143061
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:21.856Z,118,event_msg,68699,68234,49536,465,18698,-344611,-169472,-171622
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:27.196Z,125,event_msg,484639,480512,286976,4127,193536,415940,237440,174838
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:27.196Z,125,event_msg,71329,71184,67968,145,3216,-413310,-219008,-190320
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:40.325Z,137,event_msg,568020,563395,358016,4625,205379,496691,290048,202163
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:42:40.325Z,137,event_msg,83381,82883,71040,498,11843,-484639,-286976,-193536
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:14.861Z,144,event_msg,670072,660330,440832,9742,219498,586691,369792,207655
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:14.861Z,144,event_msg,102052,96935,82816,5117,14119,-568020,-358016,-205379
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:26.772Z,154,event_msg,772668,762539,537472,10129,225067,670616,454656,210948
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:26.772Z,154,event_msg,102596,102209,96640,387,5569,-670072,-440832,-219498
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:42.259Z,158,event_msg,876360,865524,639232,10836,226292,773764,542592,220723
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:44:42.259Z,158,event_msg,103692,102985,101760,707,1225,-772668,-537472,-225067
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:54:59.862Z,13,event_msg,23380,23152,2432,228,20720,,,
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:54:59.862Z,13,event_msg,23380,23152,2432,228,20720,0,0,0
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:04.284Z,18,event_msg,50448,50100,25344,348,24756,27068,22912,4036
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:04.284Z,18,event_msg,27068,26948,22912,120,4036,-23380,-2432,-20720
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:17.813Z,32,event_msg,80390,79463,51840,927,27623,53322,28928,23587
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:17.813Z,32,event_msg,29942,29363,26496,579,2867,-50448,-25344,-24756
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:29.531Z,42,event_msg,116850,115468,80896,1382,34572,86908,54400,31705
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:29.531Z,42,event_msg,36460,36005,29056,455,6949,-80390,-51840,-27623
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:38.297Z,48,event_msg,154894,153188,116608,1706,36580,118434,87552,29631
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:55:38.297Z,48,event_msg,38044,37720,35712,324,2008,-116850,-80896,-34572
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:56:41.707Z,55,event_msg,196297,191289,119040,5008,72249,158253,83328,70241
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:56:41.707Z,55,event_msg,41403,38101,2432,3302,35669,-154894,-116608,-36580
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:56:48.354Z,61,event_msg,237979,232809,156800,5170,76009,196576,154368,40340
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:56:48.354Z,61,event_msg,41682,41520,37760,162,3760,-196297,-119040,-72249
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:02.251Z,72,event_msg,281282,275571,194048,5711,81523,239600,156288,77763
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:02.251Z,72,event_msg,43303,42762,37248,541,5514,-237979,-156800,-76009
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:22.824Z,84,event_msg,325717,319132,236416,6585,82716,282414,199168,77202
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:22.824Z,84,event_msg,44435,43561,42368,874,1193,-281282,-194048,-81523
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:35.008Z,88,event_msg,371194,364085,277760,7109,86325,326759,235392,85132
rollout-2026-06-28T21-54-48-019f114c-f32e-7c23-866e-7ace2f06ccd8.jsonl,2026-06-29T02:57:35.008Z,88,event_msg,45477,44953,41344,524,3609,-325717,-236416,-82716
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:58:53.680Z,15,event_msg,23505,23179,20864,326,2315,,,
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:58:53.680Z,15,event_msg,23505,23179,20864,326,2315,0,0,0
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:09.180Z,27,event_msg,57543,56619,43776,924,12843,34038,22912,10528
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:09.180Z,27,event_msg,34038,33440,22912,598,10528,-23505,-20864,-2315
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:20.240Z,36,event_msg,95654,94360,76928,1294,17432,61616,54016,6904
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:20.240Z,36,event_msg,38111,37741,33152,370,4589,-57543,-43776,-12843
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:30.915Z,44,event_msg,140479,138856,114176,1623,24680,102368,81024,20091
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:30.915Z,44,event_msg,44825,44496,37248,329,7248,-95654,-76928,-17432
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:39.544Z,50,event_msg,185636,183796,158592,1840,25204,140811,121344,17956
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T02:59:39.544Z,50,event_msg,45157,44940,44416,217,524,-140479,-114176,-24680
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:23.226Z,54,event_msg,233050,229008,203520,4042,25488,187893,159104,24964
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:23.226Z,54,event_msg,47414,45212,44928,2202,284,-185636,-158592,-25204
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:30.757Z,62,event_msg,280826,276539,248448,4287,28091,233412,203520,27807
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:30.757Z,62,event_msg,47776,47531,44928,245,2603,-233050,-203520,-25488
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:44.266Z,72,event_msg,329190,324428,295936,4762,28492,281414,251008,25889
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:44.266Z,72,event_msg,48364,47889,47488,475,401,-280826,-248448,-28091
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:54.624Z,76,event_msg,380558,375302,343424,5256,31878,332194,295936,31477
rollout-2026-06-28T21-58-37-019f1150-7292-7d62-bcbf-3eae9be578cf.jsonl,2026-06-29T03:00:54.624Z,76,event_msg,51368,50874,47488,494,3386,-329190,-295936,-28492
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:02:34.262Z,18,event_msg,24144,23761,2432,383,21329,,,
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:02:34.262Z,18,event_msg,24144,23761,2432,383,21329,0,0,0
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:02:48.146Z,30,event_msg,57690,56738,25856,952,30882,33546,23424,9553
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:02:48.146Z,30,event_msg,33546,32977,23424,569,9553,-24144,-2432,-21329
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:00.018Z,41,event_msg,99929,98508,58496,1421,40012,66383,35072,30459
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:00.018Z,41,event_msg,42239,41770,32640,469,9130,-57690,-25856,-30882
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:13.822Z,53,event_msg,156836,154879,99840,1957,55039,114597,67200,45909
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:13.822Z,53,event_msg,56907,56371,41344,536,15027,-99929,-58496,-40012
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:25.773Z,61,event_msg,214832,212428,156032,2404,56396,157925,114688,41369
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:03:25.773Z,61,event_msg,57996,57549,56192,447,1357,-156836,-99840,-55039
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:06:10.759Z,68,event_msg,282138,270671,213248,11467,57423,224142,157056,56066
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:06:10.759Z,68,event_msg,67306,58243,57216,9063,1027,-214832,-156032,-56396
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:06:54.757Z,74,event_msg,351913,338102,222336,13811,115766,284607,165120,114739
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:06:54.757Z,74,event_msg,69775,67431,9088,2344,58343,-282138,-213248,-57423
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:04.756Z,82,event_msg,422114,407996,289280,14118,118716,352339,280192,60373
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:04.756Z,82,event_msg,70201,69894,66944,307,2950,-351913,-222336,-115766
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:15.897Z,88,event_msg,492967,478394,358784,14573,119610,422766,291840,116660
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:15.897Z,88,event_msg,70853,70398,69504,455,894,-422114,-289280,-118716
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:33.490Z,96,event_msg,564602,549328,428800,15274,120528,493749,359296,119634
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:33.490Z,96,event_msg,71635,70934,70016,701,918,-492967,-358784,-119610
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:38.757Z,100,event_msg,636931,621576,499328,15355,122248,565296,429312,121330
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:38.757Z,100,event_msg,72329,72248,70528,81,1720,-564602,-428800,-120528
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:53.574Z,109,event_msg,709844,693951,557568,15893,136383,637515,487040,134663
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:07:53.574Z,109,event_msg,72913,72375,58240,538,14135,-636931,-499328,-122248
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:08.320Z,115,event_msg,784354,767850,629632,16504,138218,711441,571392,124083
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:08.320Z,115,event_msg,74510,73899,72064,611,1835,-709844,-557568,-136383
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:24.752Z,123,event_msg,859526,842433,701696,17093,140737,785016,629632,138902
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:24.752Z,123,event_msg,75172,74583,72064,589,2519,-784354,-629632,-138218
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:30.557Z,127,event_msg,934920,917707,775808,17213,141899,859748,703744,139380
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:30.557Z,127,event_msg,75394,75274,74112,120,1162,-859526,-701696,-140737
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:40.793Z,135,event_msg,1010746,993156,849408,17590,143748,935352,775296,142586
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:40.793Z,135,event_msg,75826,75449,73600,377,1849,-934920,-775808,-141899
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:48.276Z,141,event_msg,1087117,1069263,924544,17854,144719,1011291,850944,142870
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:48.276Z,141,event_msg,76371,76107,75136,264,971,-1010746,-849408,-143748
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:54.102Z,145,event_msg,1163690,1145689,1000192,18001,145497,1087319,925056,144526
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:08:54.102Z,145,event_msg,76573,76426,75648,147,778,-1087117,-924544,-144719
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:04.266Z,153,event_msg,1240723,1222412,1076352,18311,146060,1164150,1000704,145282
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:04.266Z,153,event_msg,77033,76723,76160,310,563,-1163690,-1000192,-145497
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:07.373Z,157,event_msg,1317894,1299535,1153024,18359,146511,1240861,1076864,145948
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:07.373Z,157,event_msg,77171,77123,76672,48,451,-1240723,-1076352,-146060
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:16.423Z,163,event_msg,1395479,1376861,1229696,18618,147165,1318308,1153024,146714
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:16.423Z,163,event_msg,77585,77326,76672,259,654,-1317894,-1153024,-146511
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:19.150Z,167,event_msg,1473156,1454493,1306880,18663,147613,1395571,1230208,146959
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:19.150Z,167,event_msg,77677,77632,77184,45,448,-1395479,-1229696,-147165
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:30.982Z,171,event_msg,1551367,1532217,1384064,19150,148153,1473690,1306880,147705
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:30.982Z,171,event_msg,78211,77724,77184,487,540,-1473156,-1306880,-147613
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:37.326Z,177,event_msg,1629832,1610559,1459200,19273,151359,1551621,1382016,150819
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:37.326Z,177,event_msg,78465,78342,75136,123,3206,-1551367,-1384064,-148153
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:44.148Z,183,event_msg,1710067,1690577,1461632,19490,228945,1631602,1386496,225739
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:44.148Z,183,event_msg,80235,80018,2432,217,77586,-1629832,-1459200,-151359
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:48.325Z,187,event_msg,1792143,1772565,1541376,19578,231189,1711908,1538944,153603
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:48.325Z,187,event_msg,82076,81988,79744,88,2244,-1710067,-1461632,-228945
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:52.415Z,191,event_msg,1876070,1856394,1622656,19676,233738,1793994,1542912,231494
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:09:52.415Z,191,event_msg,83927,83829,81280,98,2549,-1792143,-1541376,-231189
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:23.308Z,198,event_msg,1963303,1942074,1705472,21229,236602,1879376,1624192,234053
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:23.308Z,198,event_msg,87233,85680,82816,1553,2864,-1876070,-1622656,-233738
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:46.399Z,203,event_msg,2051620,2029386,1789824,22234,239562,1964387,1707008,236698
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:46.399Z,203,event_msg,88317,87312,84352,1005,2960,-1963303,-1705472,-236602
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:58.520Z,211,event_msg,2140352,2117779,1875712,22573,242067,2052035,1791360,239107
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:10:58.520Z,211,event_msg,88732,88393,85888,339,2505,-2051620,-1789824,-239562
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:07.208Z,215,event_msg,2229540,2206705,1962624,22835,244081,2140808,1876736,241576
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:07.208Z,215,event_msg,89188,88926,86912,262,2014,-2140352,-1875712,-242067
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:29.265Z,225,event_msg,2319709,2295942,2050048,23767,245894,2230521,1963136,243880
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:29.265Z,225,event_msg,90169,89237,87424,932,1813,-2229540,-1962624,-244081
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:33.644Z,229,event_msg,2410086,2386263,2137984,23823,248279,2319917,2050560,246466
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:33.644Z,229,event_msg,90377,90321,87936,56,2385,-2319709,-2050048,-245894
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:46.318Z,241,event_msg,2499226,2474964,2161408,24262,313556,2408849,2073472,311171
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:11:46.318Z,241,event_msg,89140,88701,23424,439,65277,-2410086,-2137984,-248279
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:01.899Z,249,event_msg,2589129,2564314,2248832,24815,315482,2499989,2225408,250205
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:01.899Z,249,event_msg,89903,89350,87424,553,1926,-2499226,-2161408,-313556
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:05.207Z,252,event_msg,2679171,2654319,2336768,24852,317551,2589268,2249344,315625
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:05.207Z,252,event_msg,90042,90005,87936,37,2069,-2589129,-2248832,-315482
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:18.746Z,257,event_msg,2769642,2744407,2425216,25235,319191,2679600,2337280,317122
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:18.746Z,257,event_msg,90471,90088,88448,383,1640,-2679171,-2336768,-317551
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:39.754Z,263,event_msg,2861193,2834936,2514176,26257,320760,2770722,2425728,319120
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:39.754Z,263,event_msg,91551,90529,88960,1022,1569,-2769642,-2425216,-319191
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:56.510Z,275,event_msg,2953393,2926561,2603136,26832,323425,2861842,2514176,321856
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:12:56.510Z,275,event_msg,92200,91625,88960,575,2665,-2861193,-2514176,-320760
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:13:17.521Z,279,event_msg,3046894,3019059,2693632,27835,325427,2954694,2604672,322762
rollout-2026-06-28T22-02-07-019f1153-a784-7fd3-9142-cfecf581597b.jsonl,2026-06-29T03:13:17.521Z,279,event_msg,93501,92498,90496,1003,2002,-2953393,-2603136,-323425
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:29.231Z,12,event_msg,23632,23486,20864,146,2622,,,
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:29.231Z,12,event_msg,23632,23486,20864,146,2622,0,0,0
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:39.116Z,22,event_msg,50092,49581,44288,511,5293,26460,23424,2671
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:39.116Z,22,event_msg,26460,26095,23424,365,2671,-23632,-20864,-2622
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:53.607Z,36,event_msg,90012,88876,70272,1136,18604,63552,46848,15933
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:14:53.607Z,36,event_msg,39920,39295,25984,625,13311,-50092,-44288,-5293
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:11.994Z,50,event_msg,136345,134397,109056,1948,25341,96425,83072,12030
rollout-2026-06-28T22-14-17-019f115e-ca21-7d23-a956-1ef2e498c622.jsonl,2026-06-29T03:15:11.994Z,50,event_msg,46333,45521,38784,812,6737,-90012,-70272,-18604
